Datetime,Open,High,Low,Close,Volume,bid,ask,spread,spread_pct
2025-10-08 13:30:00+00:00,257.1199951171875,257.2149963378906,256.1499938964844,256.9200134277344,4075118,256.80407776611327,256.8554437182617,0.051365952148444194,0.0001999297425807283
2025-10-08 13:45:00+00:00,256.9800109863281,257.79998779296875,256.9646911621094,257.2200012207031,2831627,257.2736373321533,257.32509720560705,0.05145987345372305,0.00020006171063489267
2025-10-08 14:00:00+00:00,257.3599853515625,258.0,257.3450012207031,257.7799987792969,1805468,257.63423766174316,257.6857696624756,0.051532000732436245,0.00019990690114230438
2025-10-08 14:15:00+00:00,257.9100036621094,258.07000732421875,257.67999267578125,257.8399963378906,1065087,257.8197558105469,257.8713249186198,0.05156910807289705,0.0002000043003619868
2025-10-08 14:30:00+00:00,257.7799987792969,257.7799987792969,257.2349853515625,257.3800048828125,1041737,257.4419900427246,257.49348359008786,0.0514935473632363,0.0002000681730761556
2025-10-08 14:45:00+00:00,257.510009765625,257.67999267578125,257.3299865722656,257.6099853515625,827194,257.45447048400877,257.50596652771,0.05149604370120642,0.00019989925324877969
2025-10-08 15:00:00+00:00,257.69500732421875,258.3699951171875,257.69500732421875,258.20001220703125,1832586,258.0592907739258,258.11090779378253,0.05161701985673517,0.00019991098921926984
2025-10-08 15:15:00+00:00,258.19000244140625,258.4100952148437,257.9649963378906,258.0400085449219,725760,258.1458360736084,258.19747040425614,0.05163433064774381,0.0002001020343275754
2025-10-08 15:30:00+00:00,258.04998779296875,258.04998779296875,257.58819580078125,257.7049865722656,683517,257.7805263354492,257.8320875968424,0.051561261393203495,0.00020007863285464476
2025-10-08 15:45:00+00:00,257.7149963378906,258.0150146484375,257.7149963378906,257.9549865722656,633086,257.8818732147217,257.9334547475179,0.05158153279620592,0.0001999633094193178
2025-10-08 16:00:00+00:00,257.9100036621094,258.4100952148437,257.7925109863281,258.35009765625,845355,258.02109675842286,258.0727061387126,0.05160938028973305,0.00019976528268397394
2025-10-08 16:15:00+00:00,258.19000244140625,258.3099975585937,258.1199951171875,258.20001220703125,670276,258.1860074304199,258.23764979614253,0.05164236572261416,0.0002000091529089705
2025-10-08 16:30:00+00:00,258.29998779296875,258.3023986816406,258.0,258.0199890136719,488446,258.1184848864746,258.1701137463379,0.05162885986328547,0.00020009635711033913
2025-10-08 16:45:00+00:00,257.9150085449219,257.9150085449219,257.6499938964844,257.79998779296875,531544,257.752406182251,257.8039618190511,0.0515556368001171,0.00019998308472194285
2025-10-08 17:00:00+00:00,257.81201171875,258.0599975585937,257.8092041015625,258.0599975585937,585726,257.8677327832031,257.9193114876302,0.05157870442707235,0.0001998709792879122
2025-10-08 17:15:00+00:00,258.010009765625,258.0249938964844,257.8099975585937,257.92498779296875,494239,257.87619954711914,257.9277799450684,0.05158039794923752,0.00019998216687186618
2025-10-08 17:30:00+00:00,257.9750061035156,258.1499938964844,257.7300109863281,257.7300109863281,564909,257.9155490460205,257.96713731465655,0.051588268636066914,0.00020016399502192057
2025-10-08 17:45:00+00:00,257.7101135253906,257.8699951171875,257.70001220703125,257.81500244140625,503395,257.7679950366211,257.8195537915039,0.05155875488281936,0.00019998353235683848
2025-10-08 18:00:00+00:00,257.739990234375,258.0150146484375,257.70001220703125,257.9100036621094,618524,257.8556978540039,257.90727415120443,0.051576297200540466,0.00019997788557326034
2025-10-08 18:15:00+00:00,257.9800109863281,258.1789855957031,257.9100036621094,257.9150085449219,593797,257.9898051287842,258.04140825012206,0.05160312133784828,0.0002000780087555874
2025-10-08 18:30:00+00:00,257.94000244140625,257.9700012207031,257.8399963378906,257.9100036621094,409027,257.89027488098145,257.941858094279,0.05158321329753335,0.00020000470150476621
2025-10-08 18:45:00+00:00,257.864990234375,257.94000244140625,257.7749938964844,257.79998779296875,485099,257.85257723510745,257.9041529081217,0.051575673014269796,0.0002000608047184573
2025-10-08 19:00:00+00:00,257.7868957519531,258.1195068359375,257.7699890136719,258.1195068359375,639746,257.8958081817627,257.9473925018311,0.0515843200684003,0.00019984665514330012
2025-10-08 19:15:00+00:00,258.1199951171875,258.3699951171875,257.92498779296875,258.25,1030597,258.11001405395507,258.1616412194824,0.051627165527349916,0.00019991157997037722
2025-10-08 19:30:00+00:00,258.2690124511719,258.3999938964844,258.2300109863281,258.3450012207031,973924,258.31582029418945,258.36748862508136,0.05166833089191414,0.000199997409076145
2025-10-08 19:45:00+00:00,258.1000061035156,258.389892578125,257.9800109863281,258.0299987792969,3240194,258.08275441040036,258.13437612345376,0.05162171305340735,0.00020006089717328337
2025-10-09 13:30:00+00:00,257.75,257.75,255.59500122070312,255.6999969482422,4388154,256.5570240234375,256.60834055989585,0.05131653645833012,0.0002006904070034753
2025-10-09 13:45:00+00:00,255.3699951171875,256.0299987792969,254.8300018310547,255.13999938964844,1876097,255.35872772735596,255.40980458058675,0.05107685323079636,0.00020019147665196967
2025-10-09 14:00:00+00:00,255.44000244140625,255.5399932861328,255.19000244140625,255.5399932861328,1463641,255.3689287335205,255.4200076271566,0.051078893636088196,0.00019988610385104856
2025-10-09 14:15:00+00:00,255.625,255.72999572753903,254.9199981689453,254.9199981689453,1574611,255.252471060791,255.30352666056314,0.051055599772126925,0.0002002808729752556
2025-10-09 14:30:00+00:00,254.75509643554688,255.07000732421875,254.6100006103516,254.875,1419102,254.87186439056396,254.92284386138914,0.05097947082518317,0.00020001754124642735
2025-10-09 14:45:00+00:00,254.8500061035156,255.16000366210935,254.7700042724609,254.94000244140625,737219,254.96017139556884,255.01116852956136,0.05099713399252437,0.00020003582609302444
2025-10-09 15:00:00+00:00,255.11289978027344,255.19500732421875,254.8600006103516,255.06500244140625,771415,255.0261214242554,255.07713174957274,0.051010325317349725,0.0001999895118071632
2025-10-09 15:15:00+00:00,255.0500030517578,255.0500030517578,254.63999938964844,254.63999938964844,1112702,254.8341870877075,254.8851590223185,0.050971934610998915,0.00020017253665242905
2025-10-09 15:30:00+00:00,254.5,254.5399932861328,253.8184967041016,254.16000366210935,1918397,254.2623794467163,254.3132370083618,0.05085756164550048,0.00020010057016332355
2025-10-09 15:45:00+00:00,254.2899932861328,254.3600006103516,254.06500244140625,254.1000061035156,968915,254.18457452453612,254.23541652364096,0.05084199910484699,0.0002000865717576367
2025-10-09 16:00:00+00:00,254.30999755859372,254.7400054931641,254.30999755859372,254.3679962158203,890788,254.45051981048584,254.5014150039673,0.050895193481466094,0.00020008489369190813
2025-10-09 16:15:00+00:00,254.32659912109372,254.33999633789065,253.789306640625,253.9900054931641,849097,254.0333089315796,254.0841206745402,0.05081174296060453,0.00020005410394769287
2025-10-09 16:30:00+00:00,253.88999938964844,253.97000122070312,253.5850067138672,253.77999877929688,660509,253.83596843811034,253.88674070902508,0.05077227091473446,0.00020006411521378105
2025-10-09 16:45:00+00:00,253.6999969482422,254.02999877929688,253.6000061035156,253.78500366210935,667182,253.8166883432007,253.86745675771078,0.05076841451008818,0.0002000449742006092
2025-10-09 17:00:00+00:00,253.79010009765625,253.82000732421875,253.27999877929688,253.27999877929688,739305,253.62008223266602,253.67081132202148,0.050729089355456836,0.00020028857233081855
2025-10-09 17:15:00+00:00,253.1999969482422,253.4600067138672,253.1999969482422,253.3999938964844,618606,253.3107727532959,253.3614399745687,0.05066722127278922,0.00019994957574263843
2025-10-09 17:30:00+00:00,253.3500061035156,253.71499633789065,253.2100067138672,253.4698944091797,723831,253.42389518829347,253.47458503631591,0.050689848022443584,0.0001999837027612215
2025-10-09 17:45:00+00:00,253.4250030517578,253.65499877929688,253.3999938964844,253.6300048828125,460823,253.49244708892823,253.54315064870198,0.050703559773751294,0.00019991151992122707
2025-10-09 18:00:00+00:00,253.6641998291016,253.7700042724609,253.4927978515625,253.71499633789065,664153,253.5973712878418,253.64809583455403,0.05072454671221749,0.00019992727053730767
2025-10-09 18:15:00+00:00,253.72000122070312,253.8249969482422,253.43499755859372,253.43499755859372,578891,253.60998395874023,253.66071102823892,0.050727069498691435,0.00020015810755167476
2025-10-09 18:30:00+00:00,253.42999267578125,253.64849853515625,253.41000366210935,253.41000366210935,1307036,253.4986547607422,253.5493595621745,0.05070480143228906,0.0002000899755318957
2025-10-09 18:45:00+00:00,253.38999938964844,253.8076934814453,253.3892974853516,253.8076934814453,802938,253.57480477844237,253.62552481140133,0.05072003295896366,0.00019983646777307624
2025-10-09 19:00:00+00:00,253.75999450683597,254.0679931640625,253.6499938964844,254.00999450683597,626099,253.8620298779297,253.91280736165365,0.05077748372394808,0.0001999034873510914
2025-10-09 19:15:00+00:00,253.9300994873047,254.0,253.77999877929688,253.77999877929688,1101310,253.8723387020874,253.92311824778238,0.05077954569497933,0.00020009278090958002
2025-10-09 19:30:00+00:00,253.6999969482422,253.7400054931641,253.60499572753903,253.69000244140625,898422,253.65175122528078,253.7024866490682,0.05073542378741536,0.0001999898431122981
2025-10-09 19:45:00+00:00,253.6699981689453,254.2528076171875,253.63499450683597,254.02999877929688,3621374,253.9230579135132,253.97384760406493,0.05078969055173843,0.00019993579811754787
2025-10-10 13:30:00+00:00,254.71859741210935,256.2724914550781,254.71859741210935,255.38999938964844,3649500,255.55521483123778,255.60633098581948,0.05111615458170604,0.00020014939779892534
2025-10-10 13:45:00+00:00,255.6100006103516,255.75,255.0050048828125,255.47000122070312,2293508,255.34712407012938,255.39819860239666,0.05107453226727898,0.0001999237954485121
2025-10-10 14:00:00+00:00,255.8000030517578,255.9149932861328,255.05990600585935,255.06500244140625,1471145,255.45411410247803,255.50521003489175,0.05109593241371613,0.00020032514035497258
2025-10-10 14:15:00+00:00,254.88999938964844,255.6499938964844,254.88999938964844,255.0205993652344,764168,255.2339934979248,255.28504540181478,0.05105190388997016,0.00020018737316531378
2025-10-10 14:30:00+00:00,255.1199951171875,255.19000244140625,255.0200042724609,255.08999633789065,757582,255.09387282714846,255.14489670410154,0.051023876953081526,0.00020002304161506832
2025-10-10 14:45:00+00:00,255.1499938964844,255.3300018310547,253.1699981689453,253.1699981689453,1393674,254.71757887664796,254.76852748728433,0.05094861063636813,0.0002012426867514101
2025-10-10 15:00:00+00:00,251.8903045654297,252.16000366210935,250.30999755859372,251.4600067138672,4419276,251.33350467956544,251.38377640767416,0.05027172810872571,0.00019991937789904383
2025-10-10 15:15:00+00:00,251.2050018310547,251.2050018310547,249.06500244140625,249.1199951171875,3606722,249.81962308319092,249.8695920046997,0.04996892150879262,0.00020058173766937876
2025-10-10 15:30:00+00:00,248.7100067138672,249.67999267578125,248.41799926757807,249.67999267578125,3039725,248.9246330419922,248.97442294759114,0.04978990559894214,0.0001994148792834842
2025-10-10 15:45:00+00:00,249.6750030517578,249.77999877929688,248.6309051513672,248.7899932861328,1819064,249.24177356597903,249.29162690602618,0.04985334004715014,0.00020038322035651138
2025-10-10 16:00:00+00:00,248.4600067138672,248.8650054931641,247.8300018310547,248.8500061035156,1667401,248.38607809753418,248.43576028137207,0.049682183837887806,0.00019964710717033785
2025-10-10 16:15:00+00:00,248.88999938964844,248.88999938964844,248.33999633789065,248.6100006103516,973591,248.57320131042482,248.6229209226481,0.049719612223270815,0.00019999039500103117
2025-10-10 16:30:00+00:00,248.7899932861328,248.9199066162109,247.94000244140625,247.94000244140625,988013,248.46741049896238,248.51710895090739,0.04969845194500522,0.00020044547654931184
2025-10-10 16:45:00+00:00,248.1199951171875,248.2700042724609,247.3650054931641,247.4900054931641,1280169,247.69234458068846,247.74188800394694,0.049543423258484154,0.00020018353128951945
2025-10-10 17:00:00+00:00,247.4600067138672,247.5399932861328,247.08999633789065,247.154296875,1238387,247.28508143737793,247.33454339986164,0.04946196248371848,0.00020012584490381816
2025-10-10 17:15:00+00:00,247.2700042724609,247.85499572753903,247.1999969482422,247.80999755859372,888426,247.51737225219725,247.56688067749022,0.04950842529297006,0.00019978380929229454
2025-10-10 17:30:00+00:00,247.77999877929688,248.3300018310547,247.77999877929688,248.22000122070312,1093224,248.04687963958742,248.09649397694906,0.04961433736164622,0.00019988049761361483
2025-10-10 17:45:00+00:00,248.25999450683597,248.47999572753903,247.75999450683597,248.00999450683597,1743271,248.11207189086915,248.16169926798503,0.04962737711588261,0.00020010232738630507
2025-10-10 18:00:00+00:00,247.6343994140625,247.63999938964844,247.3701019287109,247.63009643554688,1057305,247.52412409973147,247.57363387552897,0.04950977579750315,0.00019993440421887308
2025-10-10 18:15:00+00:00,247.5904998779297,247.75,247.1342010498047,247.16000366210935,989182,247.38852568176267,247.43800833516437,0.04948265340169655,0.00020020493877862184
2025-10-10 18:30:00+00:00,247.1100006103516,247.1100006103516,246.16000366210935,246.16000366210935,1478652,246.56140299865723,246.6107202109782,0.04931721232097175,0.0002003461634192484
2025-10-10 18:45:00+00:00,246.47000122070312,246.50999450683597,245.8800048828125,245.9994964599609,1370714,246.09649486358643,246.1457190849813,0.04922422139486571,0.00020009887053926343
2025-10-10 19:00:00+00:00,246.3699951171875,246.3699951171875,245.97000122070312,246.11599731445312,1186591,246.13880834014893,246.18804102508545,0.049232684936526994,0.00020003854066269513
2025-10-10 19:15:00+00:00,246.28500366210935,246.30999755859372,245.97999572753903,246.1649932861328,1390882,246.11887320007324,246.16810189758297,0.04922869750973291,0.00019998252737955859
2025-10-10 19:30:00+00:00,246.44000244140625,246.88999938964844,245.8950042724609,246.88999938964844,2125289,246.2529387716675,246.30219428497315,0.04925551330566691,0.00019950388200184056
2025-10-10 19:45:00+00:00,246.69000244140625,246.69000244140625,244.8600006103516,245.27999877929688,6394602,245.74699673583984,245.79615105061848,0.04915431477863308,0.0002004008277204134
2025-10-13 13:30:00+00:00,248.1699981689453,248.1699981689453,245.60499572753903,246.8000030517578,4879503,247.01958878356933,247.0689976422119,0.049408858642578934,0.0002001979660924766
2025-10-13 13:45:00+00:00,246.30999755859372,247.3000030517578,246.30999755859372,246.6199951171875,1665798,246.7803203137207,246.82968131388347,0.04936100016277578,0.00020015003300653177
2025-10-13 14:00:00+00:00,246.7100067138672,247.5500030517578,246.65499877929688,247.3600006103516,1680478,247.14990310272216,247.1993380268351,0.049434924112944145,0.00019985011315881837
2025-10-13 14:15:00+00:00,247.5,247.5,246.3000030517578,246.37600708007807,1133603,246.65239833343506,246.70173374664307,0.049335413208012824,0.0002002443898361322
2025-10-13 14:30:00+00:00,246.3699951171875,247.3600006103516,246.3699951171875,246.9900054931641,1054467,246.934704491272,246.98409637135825,0.04939188008626161,0.00019997521757060983
2025-10-13 14:45:00+00:00,247.2100067138672,247.57000732421875,246.94000244140625,246.94000244140625,882798,247.17269440246582,247.2221338852946,0.04943948282877386,0.00020020848116944856
2025-10-13 15:00:00+00:00,247.1820068359375,247.76780700683597,246.7700042724609,247.52999877929688,1457566,247.2619524435425,247.3114097797648,0.04945733622230364,0.00019980340349131127
